0.23024,-0.10689,12.7656
0.93381,-0.36049,10.0438
0.41333,-0.00705,16.5972
-0.25746,0.05613,9.26299
0.18677,-0.54212,-17.4651
-0.32100,-0.33536,-7.85205
-0.34879,-0.75291,12.7150
0.03267,0.39237,22.7762
-0.21068,-0.14114,11.4000
-0.22105,-0.30225,23.8175
0.50075,-0.08580,11.2193
-0.24798,-0.95608,-14.3979
-0.51616,-0.03768,-16.7003
-1.19023,0.69067,12.9672
-0.28636,0.69508,4.27300
-0.24900,0.05929,3.72581
0.27322,0.63080,-15.9204
0.35501,-0.48606,-5.62179
0.97558,0.27551,-5.77446
0.22138,-1.59604,29.5547
0.63555,0.29738,-4.11630
-0.02810,0.02215,-1.44753
0.26902,0.12517,-6.95634
-0.42421,-0.00920,-5.70346
0.27611,0.67378,5.96339
-0.82075,0.47450,16.2738
-0.22006,0.24806,-9.44670
-0.48726,0.05565,10.1932
1.13093,0.07793,13.2806
0.36220,-0.02630,3.44754
-0.24141,0.02629,10.6776
0.75925,-0.16670,6.44808
-0.38183,0.35091,-10.2071
0.17142,-0.00116,-29.4583
0.99862,0.28255,9.97110
-0.17942,-0.35112,12.8479
-0.23217,-0.41538,20.9759
-0.16490,-0.40292,13.3693
-0.26075,-0.13114,-6.79971
0.08080,1.13161,14.4683
0.05575,-0.07440,9.14030
0.32968,0.30707,-10.0373
-0.24579,0.55552,-12.9730
-0.20030,0.35484,-6.43396
0.15014,-0.22474,-3.25217
0.48896,0.07369,40.9499
0.25341,0.07063,4.46346
0.17167,-0.37514,-13.6823
-0.06896,-0.42363,11.6193
-0.37225,-0.01690,6.11689
-0.32813,0.21843,-8.66697
0.26260,-0.17936,1.10385
0.14691,-0.58991,-5.71671
-0.14175,0.14725,-7.48924
0.11207,0.10857,2.25655
-0.64358,0.63637,1.97028
0.15920,-0.23713,5.21023
0.55579,-0.44324,8.94587
-0.15871,-0.11324,12.6085
-0.21307,0.09331,11.8744
-0.69434,0.11915,10.0423
-0.10614,-0.06414,-7.47556
0.16424,0.11464,-29.9335
-0.78087,-0.01429,6.34190
0.10027,-0.38957,-7.39545
-0.20637,0.40661,-9.37211
-0.27336,-0.00321,-0.72546
-0.51907,0.26353,-6.62012
-0.44883,0.07679,15.6049
0.76298,-0.15967,13.7965
0.47796,0.16856,-8.82054
0.17046,-0.31177,19.1775
-0.28015,0.11794,30.3739
0.02238,-0.20352,-8.80910
-0.48949,-0.13513,-8.52217
-0.02084,-0.02073,-7.52093
-0.86563,0.42888,-15.3021
-0.08663,0.13543,-6.35763
-0.41114,-0.77507,-6.63780
0.03115,0.13089,-1.63916
0.09158,0.10788,24.4772
-0.05947,0.07880,18.9086
0.49896,-0.52682,-10.6971
0.15014,-0.22474,-3.25217
-0.64755,0.14939,-13.0867
0.56175,0.32409,-6.68746
0.09468,0.71410,-9.60482
0.04948,-0.36525,-10.5410
-0.46661,0.32365,7.60771
-0.32162,-0.10526,-8.06575
-0.32957,0.40897,-2.30947
-0.00364,0.14518,21.5517
-0.71111,-1.00809,-22.8578
0.00012,-0.29603,16.6257
-0.54492,0.15836,3.05203
-0.99733,0.42429,-9.50164
0.13384,-0.17391,-3.20540
0.24452,-0.33014,-13.1155
0.65044,0.17693,28.2227
0.44360,-0.25760,5.22369
0.28315,0.03102,14.1391
1.40029,-0.45223,8.65843
-0.20193,0.07970,-10.6228
-0.24390,-0.00576,0.54982
-0.70474,0.25809,12.5339
0.14747,-0.01663,-17.5137
0.12103,-0.53573,19.2937
-0.04732,-0.40035,2.22667
0.59725,0.08583,10.2163
-0.33680,-0.60754,-24.6719
-0.15909,0.71128,29.7877
-0.81679,-0.16611,-23.8147
0.10001,-0.06937,-31.8512
0.03066,0.03143,0.93014
-0.67773,0.18246,-29.4351
0.23151,-0.36986,15.0722
1.10865,-0.06674,-1.41765
-0.22419,-0.11074,-22.8487
0.26665,-0.02794,21.1608
0.03668,-0.28024,16.1276
-1.09864,-0.36558,17.0669
-0.19102,0.14400,6.56465
-0.42232,-0.38002,-3.91015
0.13676,-0.78792,1.74082
-0.50833,0.14866,-7.93208
1.40029,-0.45223,8.65843
0.19003,0.12957,-24.8306
0.56392,0.12080,14.9578
-0.00393,-0.52235,-9.26969
-0.12368,0.95481,-6.97433
-0.29041,-0.14728,-1.58992
0.58227,0.74523,16.2176
0.12786,0.89310,5.24337
-0.28026,0.17876,-7.83998
-0.66751,-0.36007,14.5561
0.16466,0.02342,19.2337
0.55851,-0.19871,-32.3590
0.17247,-0.07387,-11.0875
0.27732,-0.59130,3.02164
-0.62384,-0.28822,-4.84348
-0.54671,-0.91756,-0.33739
-0.44535,0.18820,-5.61490
0.12973,0.01612,1.53135
0.27732,-0.59130,3.02164
-0.28348,0.00579,-15.1546
0.18093,-0.98264,13.9818
0.59030,-0.54653,16.1962
0.04577,-0.04036,-0.69041
0.00556,-0.04555,14.8417
-0.37338,-0.46764,4.04830
0.61761,0.10916,-2.46830
0.30329,-0.87032,-7.05131
0.04249,0.22457,-11.9566
-0.26274,-0.62116,9.27661
0.22220,0.23716,-3.47683
-0.43136,-0.16134,-10.4188
0.32854,0.31219,24.6383
-0.05174,-0.70410,6.35398
0.56068,-0.41803,-27.0305
-0.44535,0.18820,-5.61490
-0.61728,-0.49301,-4.86010
-0.18599,-0.32926,-19.2042
-0.26274,-0.62116,9.27661
-0.26796,0.32309,-8.29905
-0.88914,-0.90242,-2.63561
0.61761,0.10916,-2.46830
-0.29277,0.88060,7.33295
0.36378,0.28771,-6.27513
0.94973,-0.05088,2.13892
0.22409,-0.31838,-1.85614
-0.13328,-0.08107,-12.2034
0.15156,-0.00700,4.93698
0.17091,-0.16581,-6.78247
0.62633,0.66307,-11.4746
-0.16918,-0.54205,3.63027
-0.54116,0.03961,22.6912
0.04577,-0.04036,-0.69041
0.36181,0.20225,-1.70285
0.53720,-0.36456,-6.05874
-0.04529,0.63119,7.00360
0.69740,-0.13430,-17.6716
0.08601,0.08056,-11.8209
0.09468,0.71410,-9.60482
0.25397,-0.20800,32.5256
0.17851,-0.06688,-26.6769
-0.01487,-0.66935,-0.92197
-0.15839,-0.29983,6.82483
0.43630,0.17117,-13.8324
-0.09770,0.70643,-22.5777
0.12209,-0.34478,0.76541
0.16259,0.58627,-3.98604
-0.62281,-0.58940,-0.76061
0.73096,-0.01193,-12.9806
0.01704,0.03261,0.12626
0.10079,-0.75561,-10.9920
-0.53523,0.15884,9.76912
0.46726,0.03321,19.7867
-0.04732,-0.40035,2.22667
0.00103,-0.57152,15.5538
0.04621,-0.07135,-7.74897
-0.32162,-0.10526,-8.06575
-0.44621,-0.51723,16.1424
-0.25622,-0.17662,10.2469
-0.48923,-0.67152,12.8126
0.47796,0.16856,-8.82054
0.57859,0.25498,11.3336
-0.34889,-0.25254,0.07221
0.05364,-0.28625,9.15329
0.63522,0.09670,11.2509
-0.24868,0.64894,-11.7890
0.16213,-0.45022,-7.57622
-0.24964,0.27775,5.90050
-1.07504,0.46212,-16.6440
-0.13841,-0.77913,-0.27427
0.82596,-0.87140,11.7940
-0.04251,-0.06159,4.53083
0.10623,0.21050,6.46823
0.20349,-0.17035,13.0606
0.70301,0.52775,9.06377
-0.08169,0.08262,-5.06322
0.84969,-0.03091,-2.67171
0.00110,0.42036,-20.4966
0.53440,-0.24509,-4.31970
0.07730,-0.50708,-8.01116
0.04525,0.21047,9.88660
0.14072,0.07200,-18.4090
-0.16490,-0.40292,13.3693
0.23200,-0.11337,24.3068
0.00726,-0.03038,0.78127
0.76876,-0.06877,-0.26631
0.53392,-0.60498,3.49342
0.08768,-0.23681,29.4552
0.32854,-0.27053,-19.5423
-0.35286,0.48682,-20.5889
-0.32445,-0.01431,-5.26084
-0.10240,-0.15212,18.8081
-0.38777,-0.44182,13.2100
0.35437,0.31450,-12.0330
-1.19993,-0.77665,6.67502
0.30394,-0.54799,-4.92367
0.19308,-0.33073,0.68995
0.31479,-0.38673,-9.92240
-0.05042,0.07410,-26.3030
0.64300,1.55780,-42.9032
-0.21776,-0.60097,-10.5955
-0.07849,-0.67997,10.0512
-0.34956,0.30127,40.7161
0.23492,0.08070,-4.65724
-0.94080,-0.11773,7.75721
-0.10614,-0.06414,-7.47556
-1.34768,0.18687,-10.6225
0.44956,-0.00429,4.46584
0.27054,0.04891,6.53820
-0.24868,0.64894,-11.7890
0.08219,0.20994,-11.9172
0.41510,-0.27795,-14.1533
-0.53362,0.36627,15.0069
-0.66316,-0.91822,-6.29767
-0.35286,0.48682,-20.5889
1.00871,0.87551,-23.7950
-0.06737,0.38670,4.19496
0.88361,0.55074,-12.0093
1.11118,-0.08223,2.72081
0.53076,-0.18382,1.86511
0.56861,-0.16325,3.50190
-0.08290,-0.11756,8.13182
0.21435,-0.44052,38.4994
-0.91843,1.37006,-5.09231
-0.52248,-0.08917,7.28060
-0.10823,-0.26294,2.66645
0.09271,-0.15143,11.6170
-0.47614,0.42562,-15.0593
0.00112,0.05411,7.52900
0.42564,-0.27853,8.51625
-0.11993,-0.17446,-7.11708
-0.59348,-0.79316,5.52872
-0.95683,-0.23629,-8.24232
0.05571,0.90892,-10.6126
-0.56096,0.40319,-14.0704
0.22220,0.23716,-3.47683
-0.20131,-0.79890,1.05127
1.10865,-0.06674,-1.41765
-0.88140,-1.11320,-18.5151
0.28791,-0.30676,21.6628
1.08006,-0.13687,3.10168
-0.50175,-0.31051,2.92918
-0.04037,0.01001,-8.92856
0.84197,-0.11727,-11.7024
0.00909,-0.03629,1.24331
-0.21249,-0.49152,-1.43922
0.89217,0.32335,12.0453
0.48527,0.74457,10.4334
0.15899,-0.16355,2.64078
1.06233,0.57987,7.80679
0.55350,-0.09445,25.7750
0.54989,-0.16905,-5.90277
0.33719,0.16719,31.1177
-0.05367,0.12300,5.46259
0.29504,-0.07240,16.3565
0.40941,-0.12888,1.97984
0.24048,0.33989,18.1740
0.42643,-0.19230,17.8731
1.08727,0.21911,-1.27323
-0.25075,-0.53424,-8.45895
-0.34941,-0.08649,16.9944
-0.00356,0.23669,22.2083
-0.38787,-0.87367,16.0552
-0.40431,-0.11620,13.0205
-0.31278,-0.26332,9.94629
-0.21563,0.44137,17.4295
-0.92978,0.20283,16.8994
0.58079,-0.24025,5.56124
0.29174,0.11809,15.9836
-0.83167,0.24015,-21.0863
-0.71716,-1.08730,-9.41904
0.20993,0.38176,14.8300
0.01120,0.22753,-2.46450
0.57541,-0.29979,29.8444
-0.33136,-0.54068,-5.15654
0.61067,0.01875,18.4630
0.43256,-0.06417,2.06826
0.13676,-0.78792,1.74082
0.08404,-0.34797,0.98069
-0.47706,-0.21105,-22.6827
-0.25188,0.41503,-4.93629
0.03879,0.03094,3.41166
-0.30201,-1.33650,-15.6232
0.25842,-0.48470,-19.3390
-0.32377,-0.13431,-22.6470
-0.20285,0.76697,-11.6003
-0.14244,0.17468,10.3187
-0.16959,-0.11768,3.33476
0.45375,-0.15308,8.97919
-0.02992,0.41351,9.52198
0.00197,-0.76006,-7.22360
-0.34016,-0.78659,-4.15221
0.31292,-0.08426,7.82442
-0.07183,0.25055,-14.8821
0.23194,-0.02709,5.88770
0.36713,-0.26778,0.26439
0.96210,0.41503,-16.2099
0.07358,0.09160,-24.7443
-0.28547,0.39657,-2.28450
0.31707,0.74175,6.89601
-0.01177,-0.41640,-10.0155
0.18931,0.15862,24.8819
-0.71356,0.05342,-6.93711
0.11995,0.11857,13.9830
0.08189,-0.22280,-4.22533
0.54487,0.38115,19.2696
-0.69875,-0.35166,-27.0168
0.65735,0.30085,28.0959
-0.07446,0.03975,-3.88788
-0.07452,-0.34291,5.59035
0.37968,-0.49887,21.4145
0.07048,0.65917,4.29707
-0.09191,-0.32833,-0.47942
-0.03768,-0.25401,15.5307
-0.11876,0.61509,-0.44507
0.53363,-0.46749,-1.07750
-0.22776,-0.30487,22.0560
0.60383,0.82299,26.1099
0.95814,0.12502,20.9671
-0.40340,-0.35736,-24.0977
-0.19112,-0.01493,-5.01015
0.37680,-0.54808,29.3389
0.65481,0.42996,-9.45423
-0.62847,0.38648,11.0312
0.09559,0.11269,8.61821
0.08886,-0.11404,-6.45585
0.39600,-0.21228,27.6577
-0.39125,0.02049,-26.5194
0.53501,-0.01729,9.02193
0.02707,-0.37520,16.4482
-0.34941,-0.08649,16.9944
-0.22361,0.46902,-20.0477
-0.00301,-0.16421,2.24801
0.34985,0.25681,16.5316
-0.58312,0.06366,1.71568
-0.52367,0.44110,-6.20256
-0.73365,-1.06484,-18.9708
0.13897,-0.02221,-6.41727
-0.59073,0.65815,8.85298
-0.85539,-0.79411,4.45684
0.47947,-0.73352,-4.50770
-0.18553,0.02567,5.58432
-0.18488,0.17848,-3.91517
0.91836,0.02001,-4.60537
0.16787,0.10867,-2.74682
-0.17375,-0.08382,7.29447
0.68039,0.31696,-10.4150
0.12268,-0.19324,18.9139
-0.45473,-0.93977,-9.09774
-0.12249,-0.07489,1.81231
0.03638,-0.72721,-5.07428
-0.24798,-0.95608,-14.3979
0.47733,-0.49144,-22.6944
-0.40404,-0.09200,2.78945
-0.04722,-0.25198,3.25355
-0.40586,-0.84539,-21.5876
-0.12679,0.79557,-0.91573
1.27341,0.02843,15.4490
-0.02063,0.24943,-2.04525
-0.54004,-0.35385,-1.91421
-0.25195,0.56405,-12.6007
-0.20254,-0.18571,4.73294
0.67594,0.08922,-6.67912
0.41076,-0.03076,3.08038
-0.11792,0.03129,18.0586
0.27006,-0.06002,20.8637
-0.43030,0.19031,8.31497
0.26835,-0.06577,3.83420
0.03254,-0.63472,-9.41122
0.36986,0.74877,-13.6016
0.16075,-0.06893,2.31259
-0.18314,0.06846,-17.1402
-0.59188,-0.80775,-26.0504
0.10539,0.66145,15.7099
0.18242,-0.82827,10.4704
-0.11531,-0.30555,3.10125
-0.14273,0.13320,12.0980
-0.92630,0.49293,9.06643
-0.19102,0.14400,6.56465
-0.64406,-0.69166,1.81628
-0.39057,0.64411,-7.35739
0.66720,-0.07753,2.77287
-0.34346,-0.04245,19.0049
-0.23380,0.54813,-11.1607
-0.09836,0.47322,5.40364
-0.53400,-0.03241,-3.04916
0.38328,0.40456,12.7960
-0.05937,-0.02344,-12.0518
0.25731,-0.27784,-23.4019
-0.03438,-0.26099,12.4259
0.47469,0.24673,24.9504
0.11221,0.20477,-13.2117
